model,family,benchmark,score,source,sample_weight,pred_Scale,abs_err_Scale,pred_Scale+Arch,abs_err_Scale+Arch,pred_Scale+Recipe,abs_err_Scale+Recipe,pred_Full,abs_err_Full,prediction,residual,abs_residual,sq_residual,residual_sign,thinking,tools_allowed,reasoning_effort,release_year_norm,source_detail
Gemma-3-27B-Base,Gemma,GSM8K,82.6,official,1.0,87.06553265419963,4.4655326541996345,86.453758361376,3.853758361376009,92.65040492878309,10.050404928783095,85.96434228396446,3.3643422839644614,85.96434228396446,-3.3643422839644614,3.3643422839644614,11.31879900367121,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-27B-Base,Gemma,HumanEval,48.8,official,1.0,71.20528305102731,22.40528305102731,71.63486266267479,22.834862662674794,84.5244768922704,35.7244768922704,72.8158600724264,24.015860072426406,72.8158600724264,-24.015860072426406,24.015860072426406,576.7615350183648,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-27B-Base,Gemma,MATH,50.0,official,1.0,57.57127991203921,7.571279912039209,58.10767756605205,8.107677566052047,74.12824696544573,24.128246965445726,58.36690227233138,8.36690227233138,58.36690227233138,-8.36690227233138,8.36690227233138,70.00505363474402,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-27B-Base,Gemma,MBPP,65.6,official,1.0,65.46326931576964,0.13673068423035772,66.22009092012885,0.6200909201288596,82.49182875151736,16.891828751517366,70.11622648169565,4.516226481695654,70.11622648169565,-4.516226481695654,4.516226481695654,20.396301633969102,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-27B-Base,Gemma,MMLU,78.6,official,1.0,87.31575505119899,8.715755051198997,85.97315979113948,7.373159791139486,89.76502973124806,11.165029731248069,80.99427760441768,2.394277604417681,80.99427760441768,-2.394277604417681,2.394277604417681,5.732565247016069,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-27B-Base,Gemma,MMLU_Pro,52.2,official,1.0,71.52198168177823,19.321981681778226,67.7047726118536,15.504772611853596,73.14613746788866,20.94613746788866,56.53572666089417,4.335726660894167,56.53572666089417,-4.335726660894167,4.335726660894167,18.798525677988483,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-27B-IT,Gemma,BBH,87.6,official,1.0,76.29657376688174,11.303426233118259,76.07199876910673,11.528001230893267,87.2990291335049,0.3009708664950921,88.6482842775154,1.0482842775154069,88.6482842775154,-1.0482842775154069,1.0482842775154069,1.0988999264859987,overpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,GPQA_Diamond,42.4,official,1.0,41.336841597227384,1.0631584027726149,42.28268960146888,0.11731039853111724,59.40375544443108,17.00375544443108,62.868157243900704,20.468157243900706,62.868157243900704,-20.468157243900706,20.468157243900706,418.94546096104494,overpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,GSM8K,95.9,official,1.0,84.26146084431447,11.638539155685535,84.44459983353335,11.45540016646666,91.77794113545846,4.122058864541543,92.8457121977436,3.054287802256411,92.8457121977436,3.054287802256411,3.054287802256411,9.328673979012297,underpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,HumanEval,87.8,official,1.0,71.20528305102731,16.59471694897269,71.63486266267479,16.165137337325206,83.929024266865,3.8709757331349977,85.91094969798736,1.8890503020126346,85.91094969798736,1.8890503020126346,1.8890503020126346,3.5685110435340257,underpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,IFEval,90.4,official,1.0,75.12889872574404,15.271101274255969,73.39690535888013,17.003094641119873,80.13555092288247,10.264449077117533,80.9558432184017,9.44415678159831,80.9558432184017,9.44415678159831,9.44415678159831,89.19209731540933,underpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,MATH,89.0,official,1.0,57.57127991203921,31.42872008796079,58.10767756605205,30.892322433947953,73.25932955559732,15.740670444402681,76.14175263768739,12.85824736231261,76.14175263768739,12.85824736231261,12.85824736231261,165.33452523041922,underpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,MBPP,74.4,official,1.0,65.46326931576964,8.936730684230369,66.22009092012885,8.179909079871152,81.83497386352391,7.434973863523908,84.23013473275547,9.830134732755468,84.23013473275547,-9.830134732755468,9.830134732755468,96.63154886412542,overpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,MMLU,76.9,official,1.0,81.32493837413512,4.42493837413511,81.59937674270503,4.699376742705027,87.79261781347694,10.892617813476932,89.36726066833467,12.46726066833466,89.36726066833467,-12.46726066833466,12.46726066833466,155.4325885722044,overpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-27B-IT,Gemma,MMLU_Pro,67.5,official,1.0,52.438868596774974,15.061131403225026,52.42096694998602,15.079033050013983,70.56404279089136,3.0640427908913637,73.17677340363443,5.676773403634428,73.17677340363443,-5.676773403634428,5.676773403634428,32.22575627621121,overpredicted,off,unknown,none,3.25,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned)
Gemma-3-4B-Base,Gemma,ARC_C,56.2,official,1.0,79.36509954528503,23.16509954528503,82.20032864650322,26.00032864650322,84.76591331208309,28.565913312083083,76.61756496177841,20.41756496177841,76.61756496177841,-20.41756496177841,20.41756496177841,416.87695896844144,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-4B-Base,Gemma,GPQA_Diamond,15.0,official,1.0,40.256715768452665,25.256715768452665,43.762742253849574,28.762742253849574,43.84412294914839,28.844122949148392,31.32408691308202,16.32408691308202,31.32408691308202,-16.32408691308202,16.32408691308202,266.47581354585566,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-4B-Base,Gemma,GSM8K,38.4,official,1.0,73.86190059216544,35.46190059216544,78.08386799424076,39.683867994240764,85.54830710862099,47.14830710862099,77.58131526363434,39.18131526363434,77.58131526363434,-39.18131526363434,39.18131526363434,1535.1754657883052,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-4B-Base,Gemma,HumanEval,36.0,official,1.0,50.93521042581547,14.93521042581547,58.50358454866176,22.503584548661763,71.94758379343801,35.947583793438014,60.2142547895946,24.214254789594598,60.2142547895946,-24.214254789594598,24.214254789594598,586.330135015405,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-4B-Base,Gemma,MATH,24.2,official,1.0,36.29081725558387,12.090817255583868,43.64100096006353,19.44100096006353,57.364207553705526,33.16420755370552,44.20007271141977,20.000072711419772,44.20007271141977,-20.000072711419772,20.000072711419772,400.00290846207787,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-4B-Base,Gemma,MBPP,46.0,official,1.0,44.31231228234336,1.6876877176566367,52.252914269274044,6.252914269274044,68.8713807249685,22.871380724968503,57.00215196151737,11.00215196151737,57.00215196151737,-11.00215196151737,11.00215196151737,121.04734778432052,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-4B-Base,Gemma,MMLU,59.6,official,1.0,74.29213173381964,14.692131733819643,77.38400045261318,17.784000452613178,80.46267551368332,20.86267551368332,70.65607894372519,11.05607894372519,70.65607894372519,-11.05607894372519,11.05607894372519,122.23688160988351,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Gemma-3-4B-Base,Gemma,MMLU_Pro,29.2,official,1.0,51.32244229138486,22.12244229138486,53.924340861689764,24.724340861689765,56.12240298470248,26.922402984702483,42.36112488377407,13.161124883774068,42.36112488377407,-13.161124883774068,13.161124883774068,173.21520820629698,overpredicted,na,unknown,unknown,3.25,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)"
Llama-2-70B,Llama2,ARC_C,67.3,official,1.0,53.61487542123306,13.685124578766938,67.64938445508284,0.3493844550828413,53.240853594392426,14.05914640560757,61.74563063103385,5.5543693689661495,61.74563063103385,5.5543693689661495,5.5543693689661495,30.85101908690942,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA."
Llama-2-70B,Llama2,GSM8K,56.8,official,1.0,68.30523035561119,11.50523035561119,80.31693274302374,23.516932743023744,48.094453023476134,8.705546976523863,56.74296952486567,0.0570304751343258,56.74296952486567,0.0570304751343258,0.0570304751343258,0.0032524750940469533,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA."
Llama-2-70B,Llama2,HumanEval,29.9,official,1.0,59.761999561391015,29.861999561391016,74.40125343642706,44.501253436427056,21.095598230373817,8.804401769626182,27.26549299574795,2.634507004252047,27.26549299574795,2.634507004252047,2.634507004252047,6.940627155453095,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA."
Llama-2-70B,Llama2,MATH,13.5,official,1.0,52.152668675353524,38.652668675353524,68.07613119462371,54.57613119462371,15.700403575332148,2.200403575332148,20.685672773432277,7.185672773432277,20.685672773432277,-7.185672773432277,7.185672773432277,51.633893206845904,overpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA."
Llama-2-70B,Llama2,MBPP,38.0,official,1.0,55.370580490727555,17.370580490727555,71.02009007026861,33.02009007026861,19.95462623066712,18.04537376933288,26.145187396009412,11.854812603990588,26.145187396009412,11.854812603990588,11.854812603990588,140.5365818757341,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA."
Llama-2-70B,Llama2,MMLU,68.9,official,1.0,54.0808571971763,14.819142802823706,67.9654082040096,0.9345917959904,49.69140048616527,19.208599513834734,57.81953036114717,11.080469638852833,57.81953036114717,11.080469638852833,11.080469638852833,122.77680741753943,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA."
Llama-2-7B,Llama2,ARC_C,53.0,official,1.0,43.616829424936654,9.383170575063346,34.38220972757154,18.617790272428458,32.15650853617809,20.843491463821913,28.567100513445393,24.432899486554607,28.567100513445393,24.432899486554607,24.432899486554607,596.9665773200804,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288"
Llama-2-7B,Llama2,GSM8K,14.6,official,1.0,59.055478119823235,44.45547811982323,50.55520075976091,35.955200759760906,27.834947778363787,13.234947778363788,24.52892835574495,9.928928355744949,24.52892835574495,-9.928928355744949,9.928928355744949,98.5836182935161,overpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288"
Llama-2-7B,Llama2,HumanEval,12.8,official,1.0,49.84956993323829,37.04956993323829,42.13867127768084,29.33867127768084,10.014834911839657,2.785165088160344,8.498526689246406,4.301473310753595,8.498526689246406,4.301473310753595,4.301473310753595,18.502672643125493,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288"
Llama-2-7B,Llama2,MATH,2.5,official,1.0,42.17934597074604,39.67934597074604,34.82500769505945,32.32500769505945,7.1951254619702185,4.6951254619702185,6.06968935707809,3.56968935707809,6.06968935707809,-3.56968935707809,3.56968935707809,12.742682106036588,overpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288"
Llama-2-7B,Llama2,MBPP,20.8,official,1.0,45.36533648181466,24.565336481814658,38.04466586827675,17.24466586827675,9.401764384125437,11.398235615874563,8.063841998593036,12.736158001406965,8.063841998593036,12.736158001406965,12.736158001406965,162.20972063680264,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288"
Llama-2-7B,Llama2,MMLU,45.3,official,1.0,44.07849005605829,1.2215099439417045,34.709565513189304,10.590434486810693,29.13680851729002,16.163191482709976,25.352514185237943,19.947485814762054,25.352514185237943,19.947485814762054,19.947485814762054,397.90219033013335,underpredicted,na,unknown,unknown,1.5,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288"
Llama-3.1-405B,Llama3,ARC_C,75.0,official,1.0,91.29278780756518,16.292787807565176,92.39183953628624,17.39183953628624,95.42855881699681,20.428558816996812,92.89167084829491,17.891670848294908,92.89167084829491,-17.891670848294908,17.891670848294908,320.1118857437258,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2
Llama-3.1-405B,Llama3,GSM8K,84.0,official,1.0,92.16475910524147,8.164759105241473,92.01508882442808,8.015088824428076,94.21026897391056,10.210268973910559,90.80318374451853,6.803183744518535,90.80318374451853,-6.803183744518535,6.803183744518535,46.28330906168123,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2
Llama-3.1-405B,Llama3,HumanEval,61.0,official,1.0,86.19107845271773,25.191078452717733,83.94546599561363,22.94546599561363,83.3976005933713,22.397600593371294,75.63629366337315,14.636293663373152,75.63629366337315,-14.636293663373152,14.636293663373152,214.22109220049708,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2
Llama-3.1-405B,Llama3,MATH,37.5,official,1.0,81.0563816254806,43.5563816254806,78.18518916182776,40.685189161827765,77.61204765191259,40.11204765191259,67.90047564917549,30.40047564917549,67.90047564917549,-30.40047564917549,30.40047564917549,924.188919696112,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2
Llama-3.1-405B,Llama3,MBPP,66.0,official,1.0,83.54514135525326,17.545141355253264,80.99266961899552,14.99266961899552,82.83392060251218,16.83392060251218,74.94119825838213,8.94119825838213,74.94119825838213,-8.94119825838213,8.94119825838213,79.94502629569563,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2
Llama-3.1-405B,Llama3,MMLU,85.2,official,1.0,89.33847949629936,4.138479496299354,90.72844446913521,5.528444469135209,93.63520189494378,8.435201894943773,90.01520866198472,4.8152086619847125,90.01520866198472,-4.8152086619847125,4.8152086619847125,23.186234458452606,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2
Llama-3.1-70B,Llama3,ARC_C,68.8,official,1.0,84.96278987517162,16.162789875171626,88.23640006206439,19.436400062064394,92.04902303674372,23.249023036743722,88.83431480315869,20.034314803158694,88.83431480315869,-20.034314803158694,20.034314803158694,401.37376963206356,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3
Llama-3.1-70B,Llama3,GSM8K,76.0,official,1.0,86.37405545292987,10.374055452929866,87.68131102599588,11.681311025995882,90.02423676968786,14.02423676968786,85.73678312834247,9.736783128342466,85.73678312834247,-9.736783128342466,9.736783128342466,94.8049456883745,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3
Llama-3.1-70B,Llama3,HumanEval,60.4,official,1.0,77.08323850847292,16.68323850847292,76.3572847260434,15.957284726043405,73.5857822820454,13.185782282045402,65.398508058625,4.998508058624999,65.398508058625,-4.998508058624999,4.998508058624999,24.98508281213906,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3
Llama-3.1-70B,Llama3,MATH,30.0,official,1.0,69.75046634037164,39.750466340371645,68.8836065972398,38.883606597239805,65.78385423199767,35.783854231997665,56.29056143226184,26.29056143226184,56.29056143226184,-26.29056143226184,26.29056143226184,691.1936204235337,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3
Llama-3.1-70B,Llama3,MBPP,60.0,official,1.0,73.23408644869761,13.23408644869761,72.46660613512823,12.466606135128231,72.79763287197974,12.797632871979744,64.54823266845214,4.548232668452144,64.54823266845214,-4.548232668452144,4.548232668452144,20.68642040637531,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3
Llama-3.1-70B,Llama3,MMLU,79.3,official,1.0,81.86988308021596,2.569883080215959,85.80408139376675,6.504081393766754,89.08157694982883,9.781576949828832,84.58839850065017,5.288398500650175,84.58839850065017,-5.288398500650175,5.288398500650175,27.967158701679015,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3
Llama-3.1-8B,Llama3,ARC_C,55.0,official,1.0,73.13304025652826,18.13304025652826,80.98820068790268,25.988200687902676,84.82609029187807,29.826090291878074,81.27560133871332,26.275601338713315,81.27560133871332,-26.275601338713315,26.275601338713315,690.407225710993,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2
Llama-3.1-8B,Llama3,GSM8K,50.0,official,1.0,75.3322029601924,25.332202960192404,80.16796352737894,30.167963527378944,81.33489880812391,31.33489880812391,76.632742904089,26.632742904089,76.632742904089,-26.632742904089,26.632742904089,709.302994595303,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2
Llama-3.1-8B,Llama3,HumanEval,32.3,official,1.0,61.838869793339704,29.538869793339707,64.71653975489659,32.41653975489659,57.359857968510234,25.059857968510237,50.76727339693582,18.467273396935823,50.76727339693582,-18.467273396935823,18.467273396935823,341.0401867171736,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2
Llama-3.1-8B,Llama3,MATH,15.8,official,1.0,52.62609951045667,36.82609951045667,55.69807673008065,39.898076730080646,48.14275472126071,32.342754721260704,41.26680876417277,25.46680876417277,41.26680876417277,-25.46680876417277,25.46680876417277,648.5583486309471,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2
Llama-3.1-8B,Llama3,MBPP,40.0,official,1.0,56.86215135860529,16.86215135860529,59.915856806730936,19.915856806730936,56.37458728212302,16.374587282123017,49.833258922682575,9.833258922682575,49.833258922682575,-9.833258922682575,9.833258922682575,96.69298104051647,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2
Llama-3.1-8B,Llama3,MMLU,65.2,official,1.0,68.5088011072116,3.3088011072115933,77.4403697257025,12.240369725702493,79.75578472068986,14.555784720689857,74.96538964929633,9.765389649296324,74.96538964929633,-9.765389649296324,9.765389649296324,95.36283500258378,overpredicted,na,unknown,unknown,2.5,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2
Llama-3.3-70B,Llama3,ARC_C,93.0,official,1.0,85.80953844928354,7.1904615507164635,85.0611260889517,7.938873911048304,91.03845383066157,1.9615461693384333,92.27970860156908,0.7202913984309163,92.27970860156908,0.7202913984309163,0.7202913984309163,0.5188196986535649,underpredicted,na,unknown,unknown,2.900000000000091,Meta Llama 3.3 blog Dec 2024; instruct-tuned 70B
Llama-3.3-70B,Llama3,GSM8K,95.0,official,1.0,86.76856502229937,8.23143497770063,86.11396719668419,8.886032803315814,91.5548901379872,3.4451098620127993,92.51885475992103,2.4811452400789733,92.51885475992103,2.4811452400789733,2.4811452400789733,6.156081702366546,underpredicted,na,unknown,unknown,2.900000000000091,Meta Llama 3.3 blog Dec 2024; instruct-tuned 70B
Llama-3.3-70B,Llama3,HumanEval,88.0,official,1.0,77.08323850847292,10.916761491527083,76.3572847260434,11.642715273956597,82.08472178303414,5.915278216965859,84.1897596635757,3.8102403364243003,84.1897596635757,3.8102403364243003,3.8102403364243003,14.517931421314765,underpredicted,na,unknown,unknown,2.900000000000091,Meta Llama 3.3 blog Dec 2024; instruct-tuned 70B
Llama-3.3-70B,Llama3,MATH,68.0,official,1.0,69.75046634037164,1.750466340371645,68.8836065972398,0.8836065972398046,75.97346719262534,7.9734671926253355,78.39398757283497,10.393987572834973,78.39398757283497,-10.393987572834973,10.393987572834973,108.03497766424786,overpredicted,na,unknown,unknown,2.900000000000091,Meta Llama 3.3 blog Dec 2024; instruct-tuned 70B
Llama-3.3-70B,Llama3,MBPP,82.0,official,1.0,73.23408644869761,8.76591355130239,72.46660613512823,9.533393864871769,81.48636250093939,0.5136374990606072,83.68605958382548,1.6860595838254824,83.68605958382548,-1.6860595838254824,1.6860595838254824,2.842796920209759,overpredicted,na,unknown,unknown,2.900000000000091,Meta Llama 3.3 blog Dec 2024; instruct-tuned 70B
Llama-3.3-70B,Llama3,MMLU,86.0,official,1.0,82.85565030547885,3.1443496945211535,82.10541525078688,3.8945847492131236,87.7440629090034,1.7440629090034037,89.18444215381655,3.1844421538165477,89.18444215381655,-3.1844421538165477,3.1844421538165477,10.140671831003774,overpredicted,na,unknown,unknown,2.900000000000091,Meta Llama 3.3 blog Dec 2024; instruct-tuned 70B
Llama-4-Maverick,Llama4,GPQA_Diamond,69.8,official,1.0,69.60214817944072,0.1978518205592792,60.118919870236525,9.681080129763473,63.259983400398085,6.540016599601913,54.290793260345055,15.509206739654942,54.290793260345055,15.509206739654942,15.509206739654942,240.5354936933583,underpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Maverick,Llama4,HumanEval,82.4,official,1.0,89.4158479886864,7.015847988686389,84.46233388353583,2.0623338835358282,88.45743324391617,6.057433243916165,84.7684002010878,2.3684002010877947,84.7684002010878,-2.3684002010877947,2.3684002010877947,5.609319512512706,overpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Maverick,Llama4,LiveCodeBench,43.4,official,1.0,37.4506027483322,5.949397251667797,27.957938904152623,15.442061095847375,29.1957788386557,14.2042211613443,22.23125174610283,21.168748253897167,22.23125174610283,21.168748253897167,21.168748253897167,448.11590263687435,underpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Maverick,Llama4,MATH,61.2,official,1.0,86.11102377980353,24.91102377980353,79.95335861973308,18.753358619733078,84.22362303948462,23.02362303948462,79.47448339778815,18.274483397788146,79.47448339778815,-18.274483397788146,18.274483397788146,333.9567434560346,overpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Maverick,Llama4,MBPP,77.6,official,1.0,87.5886182297644,9.988618229764413,82.0901780382254,4.490178038225409,87.72368107165529,10.123681071655298,84.0145169352818,6.41451693528181,84.0145169352818,-6.41451693528181,6.41451693528181,41.146027513017145,overpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Maverick,Llama4,MMLU,85.5,official,1.0,94.20687560908114,8.706875609081138,91.33903693188977,5.8390369318897655,91.85661639344508,6.35661639344508,89.12337184588486,3.6233718458848614,89.12337184588486,-3.6233718458848614,3.6233718458848614,13.128823533551067,overpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Maverick,Llama4,MMLU_Pro,80.5,official,1.0,81.4616336821881,0.9616336821880935,73.11817440119094,7.381825598809058,78.06029713649204,2.4397028635079607,70.336865173384,10.163134826616002,70.336865173384,10.163134826616002,10.163134826616002,103.28930950397506,underpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Scout,Llama4,GPQA_Diamond,57.2,official,1.0,51.7373348193657,5.462665180634303,27.673679549865565,29.52632045013444,59.73896837319415,2.5389683731941446,36.733740998040524,20.46625900195948,36.733740998040524,20.46625900195948,20.46625900195948,418.8677575352874,underpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Scout,Llama4,HumanEval,74.1,official,1.0,79.81929051424875,5.719290514248755,57.97895709383946,16.121042906160532,86.84923637924682,12.749236379246824,73.12235553381718,0.9776444661828094,73.12235553381718,0.9776444661828094,0.9776444661828094,0.9557887022578704,underpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Scout,Llama4,LiveCodeBench,32.8,official,1.0,21.894313739093636,10.90568626090636,8.966943367289502,23.833056632710495,26.217771670982245,6.582228329017752,12.2609033315621,20.5390966684379,12.2609033315621,20.5390966684379,20.5390966684379,421.8544919554368,underpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Scout,Llama4,MATH,50.3,official,1.0,74.37668578236234,24.076685782362347,50.306318854136556,0.006318854136559082,82.14461025480686,31.844610254806867,65.43138423151586,15.131384231515867,65.43138423151586,-15.131384231515867,15.131384231515867,228.958788761767,overpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Scout,Llama4,MBPP,67.8,official,1.0,76.76581993774197,8.96581993774197,53.77629978493037,14.023700215069624,86.02939843378392,18.229398433783928,71.98257087648368,4.18257087648368,71.98257087648368,-4.18257087648368,4.18257087648368,17.493899136809464,overpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Scout,Llama4,MMLU,79.6,official,1.0,88.39027963262551,8.790279632625513,72.80246412880531,6.7975358711946825,90.67207764347727,11.072077643477272,80.02238417919106,0.4223841791910701,80.02238417919106,-0.4223841791910701,0.4223841791910701,0.178408394830914,overpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Llama-4-Scout,Llama4,MMLU_Pro,74.3,official,1.0,67.29125046564695,7.0087495343530435,40.84196337699673,33.45803662300327,75.40624843464806,1.1062484346480659,53.685296296898684,20.614703703101313,53.685296296898684,20.614703703101313,20.614703703101313,424.966008766659,underpredicted,off,unknown,none,3.269999999999982,Meta Llama 4 model card (April 2025)
Mistral-7B,Mistral,ARC_C,59.5,leaderboard,0.8,62.77346886083008,3.2734688608300786,72.46123739756632,12.961237397566322,40.446246841106664,19.053753158893336,59.64743731624829,0.14743731624829337,59.64743731624829,-0.14743731624829337,0.14743731624829337,0.021737762222499273,overpredicted,na,unknown,unknown,1.7000000000000455,HF Open LLM Leaderboard v1; Jiang et al. 2023 arxiv:2310.06825
Mistral-7B,Mistral,GSM8K,35.4,leaderboard,0.8,68.98637429662475,33.58637429662475,77.36758548931351,41.967585489313514,42.27881641747539,6.878816417475392,60.7011208540162,25.301120854016204,60.7011208540162,-25.301120854016204,25.301120854016204,640.1467164695337,overpredicted,na,unknown,unknown,1.7000000000000455,HF Open LLM Leaderboard v1; Jiang et al. 2023 arxiv:2310.06825
